File,Start Line,End Line,Api,Type,Tips
models/networks.py,2283,2283,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2284,2284,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2286,2286,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2287,2287,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2289,2289,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2290,2290,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2307,2307,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2310,2310,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,2328,2328,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2329,2329,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2330,2330,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2336,2336,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2337,2337,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2338,2338,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2344,2344,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2345,2345,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2346,2346,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2352,2352,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2353,2353,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2354,2354,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2360,2360,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2361,2361,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2368,2368,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2370,2370,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2386,2386,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2388,2388,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,2397,2397,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2398,2398,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2399,2399,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2405,2405,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2406,2406,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2407,2407,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2413,2413,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2414,2414,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2415,2415,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2421,2421,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2422,2422,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2423,2423,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2429,2429,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2430,2430,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2437,2437,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2439,2439,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2452,2452,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2454,2454,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,2464,2464,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2465,2465,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2466,2466,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2472,2472,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2473,2473,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2474,2474,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2480,2480,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2481,2481,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2482,2482,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2488,2488,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2489,2489,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2490,2490,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,2496,2496,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2497,2497,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2504,2504,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2505,2505,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2508,2508,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2509,2509,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2512,2512,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2513,2513,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2516,2516,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2517,2517,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2520,2520,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2521,2521,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2526,2526,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,2531,2531,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2532,2532,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2536,2536,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2537,2537,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2541,2541,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2542,2542,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2546,2546,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2547,2547,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2551,2551,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2552,2552,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2559,2559,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2560,2560,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/panogan_model.py,51,51,torch.optim.Adam,SUPPORTED,"The corresponding api of ""torch.optim.Adam"" is ""mindspore.nn.Adam"", will be converted to ""optim_register.adam"" by x2mindspore."
models/panogan_model.py,52,52,torch.optim.Adam,SUPPORTED,"The corresponding api of ""torch.optim.Adam"" is ""mindspore.nn.Adam"", will be converted to ""optim_register.adam"" by x2mindspore."
models/panogan_model.py,53,53,torch.optim.Adam,SUPPORTED,"The corresponding api of ""torch.optim.Adam"" is ""mindspore.nn.Adam"", will be converted to ""optim_register.adam"" by x2mindspore."
models/panogan_model.py,101,101,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,106,106,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,110,110,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,124,124,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,129,129,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,132,132,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,137,137,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,173,173,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,178,178,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,181,181,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/panogan_model.py,186,186,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
options/base_options.py,143,143,torch.cuda.set_device,SUPPORTED,"The corresponding api of ""torch.cuda.set_device"" is ""mindspore.context.set_context"", will be converted to ""x2ms_adapter.cuda_set_device"" by x2mindspore."
